Timestamp,Source MAC,Destination MAC,In Port
2023-03-01 22:31:34.594183,d6:63:75:43:c1:bf,33:33:00:00:00:02,5
2023-03-01 22:31:34.602558,d6:0b:6d:b0:86:c1,33:33:00:00:00:02,9
2023-03-01 22:31:34.607274,d6:0b:6d:b0:86:c1,33:33:00:00:00:02,9
2023-03-01 22:31:34.613707,d6:0b:6d:b0:86:c1,33:33:00:00:00:02,9
2023-03-01 22:31:34.620437,d6:0b:6d:b0:86:c1,33:33:00:00:00:02,9
2023-03-01 22:31:34.625725,d6:0b:6d:b0:86:c1,33:33:00:00:00:02,9
2023-03-01 22:31:34.631558,d6:0b:6d:b0:86:c1,33:33:00:00:00:02,9
2023-03-01 22:31:34.636926,2a:96:bf:90:3a:40,33:33:00:00:00:02,8
2023-03-01 22:31:34.642392,da:1a:05:ae:ee:14,33:33:00:00:00:02,6
2023-03-01 22:31:34.648845,7a:3c:7f:89:c6:9c,33:33:00:00:00:02,4
2023-03-01 22:31:34.656331,d6:0b:6d:b0:86:c1,33:33:00:00:00:02,9
2023-03-01 22:31:34.667175,d6:63:75:43:c1:bf,33:33:00:00:00:02,9
2023-03-01 22:31:34.676185,d6:63:75:43:c1:bf,33:33:00:00:00:02,9
2023-03-01 22:31:34.683226,d6:63:75:43:c1:bf,33:33:00:00:00:02,9
2023-03-01 22:31:34.691255,d6:63:75:43:c1:bf,33:33:00:00:00:02,9
2023-03-01 22:31:34.699905,d6:63:75:43:c1:bf,33:33:00:00:00:02,9
2023-03-01 22:31:34.709255,d6:63:75:43:c1:bf,33:33:00:00:00:02,9
2023-03-01 22:31:34.719653,d6:63:75:43:c1:bf,33:33:00:00:00:02,9
2023-03-01 22:31:34.730981,2a:96:bf:90:3a:40,33:33:00:00:00:02,9
2023-03-01 22:31:34.737420,da:1a:05:ae:ee:14,33:33:00:00:00:02,9
2023-03-01 22:31:34.746610,7a:3c:7f:89:c6:9c,33:33:00:00:00:02,9
2023-03-01 22:31:34.753719,2a:96:bf:90:3a:40,33:33:00:00:00:02,9
2023-03-01 22:31:34.762426,da:1a:05:ae:ee:14,33:33:00:00:00:02,9
2023-03-01 22:31:34.770292,7a:3c:7f:89:c6:9c,33:33:00:00:00:02,9
2023-03-01 22:31:34.779826,2a:96:bf:90:3a:40,33:33:00:00:00:02,9
2023-03-01 22:31:34.789136,da:1a:05:ae:ee:14,33:33:00:00:00:02,9
2023-03-01 22:31:34.798757,7a:3c:7f:89:c6:9c,33:33:00:00:00:02,9
2023-03-01 22:31:34.808674,2a:96:bf:90:3a:40,33:33:00:00:00:02,9
2023-03-01 22:31:34.817700,da:1a:05:ae:ee:14,33:33:00:00:00:02,9
2023-03-01 22:31:34.829633,7a:3c:7f:89:c6:9c,33:33:00:00:00:02,9
2023-03-01 22:31:34.844125,2a:96:bf:90:3a:40,33:33:00:00:00:02,9
2023-03-01 22:31:34.854762,da:1a:05:ae:ee:14,33:33:00:00:00:02,9
2023-03-01 22:31:34.864503,7a:3c:7f:89:c6:9c,33:33:00:00:00:02,9
2023-03-01 22:31:34.874527,2a:96:bf:90:3a:40,33:33:00:00:00:02,9
2023-03-01 22:31:34.885467,7a:3c:7f:89:c6:9c,33:33:00:00:00:02,9
2023-03-01 22:31:34.898393,2a:96:bf:90:3a:40,33:33:00:00:00:02,9
2023-03-01 22:31:34.916382,da:1a:05:ae:ee:14,33:33:00:00:00:02,9
2023-03-01 22:31:34.926992,da:1a:05:ae:ee:14,33:33:00:00:00:02,9
2023-03-01 22:31:34.940692,7a:3c:7f:89:c6:9c,33:33:00:00:00:02,9
2023-03-01 22:31:50.904517,9a:74:44:ba:55:71,33:33:00:00:00:02,9
2023-03-01 22:31:50.920049,8a:d9:e2:f2:da:11,33:33:00:00:00:02,5
2023-03-01 22:31:50.942828,fe:e8:8a:be:88:3d,33:33:00:00:00:02,1
2023-03-01 22:31:50.956691,fe:e8:8a:be:88:3d,33:33:00:00:00:02,8
2023-03-01 22:31:50.966805,8a:d9:e2:f2:da:11,33:33:00:00:00:02,3
2023-03-01 22:31:50.982057,fe:e8:8a:be:88:3d,33:33:00:00:00:02,9
2023-03-01 22:31:50.994106,8a:d9:e2:f2:da:11,33:33:00:00:00:02,9
2023-03-01 22:31:51.008919,fe:e8:8a:be:88:3d,33:33:00:00:00:02,9
2023-03-01 22:31:51.019459,fe:e8:8a:be:88:3d,33:33:00:00:00:02,9
2023-03-01 22:31:51.028379,8a:d9:e2:f2:da:11,33:33:00:00:00:02,9
2023-03-01 22:31:51.037359,8a:d9:e2:f2:da:11,33:33:00:00:00:02,9
2023-03-01 22:31:51.047232,fe:e8:8a:be:88:3d,33:33:00:00:00:02,9
2023-03-01 22:31:51.058550,8a:d9:e2:f2:da:11,33:33:00:00:00:02,9
2023-03-01 22:31:51.068050,fe:e8:8a:be:88:3d,33:33:00:00:00:02,9
2023-03-01 22:31:51.075840,8a:d9:e2:f2:da:11,33:33:00:00:00:02,9
2023-03-01 22:31:51.084010,fe:e8:8a:be:88:3d,33:33:00:00:00:02,9
2023-03-01 22:31:51.093995,8a:d9:e2:f2:da:11,33:33:00:00:00:02,9
2023-03-01 22:31:51.106161,fe:e8:8a:be:88:3d,33:33:00:00:00:02,9
2023-03-01 22:31:51.116360,8a:d9:e2:f2:da:11,33:33:00:00:00:02,9
2023-03-01 22:32:07.287166,da:a7:77:70:77:a5,33:33:00:00:00:02,7
2023-03-01 22:32:07.297082,e6:f9:d3:09:da:6f,33:33:00:00:00:02,1
2023-03-01 22:32:07.306099,4e:c8:f5:a8:9f:81,33:33:00:00:00:02,6
2023-03-01 22:32:07.315998,da:a7:77:70:77:a5,33:33:00:00:00:02,2
2023-03-01 22:32:07.326077,4e:c8:f5:a8:9f:81,33:33:00:00:00:02,2
2023-03-01 22:32:07.334762,e6:f9:d3:09:da:6f,33:33:00:00:00:02,3
2023-03-01 22:32:07.344598,da:a7:77:70:77:a5,33:33:00:00:00:02,9
2023-03-01 22:32:07.351762,da:a7:77:70:77:a5,33:33:00:00:00:02,9
2023-03-01 22:32:07.361868,da:a7:77:70:77:a5,33:33:00:00:00:02,9
2023-03-01 22:32:07.371008,da:a7:77:70:77:a5,33:33:00:00:00:02,9
2023-03-01 22:32:07.378925,da:a7:77:70:77:a5,33:33:00:00:00:02,9
2023-03-01 22:32:07.386356,da:a7:77:70:77:a5,33:33:00:00:00:02,9
2023-03-01 22:32:07.393294,da:a7:77:70:77:a5,33:33:00:00:00:02,9
2023-03-01 22:32:07.402113,4e:c8:f5:a8:9f:81,33:33:00:00:00:02,9
2023-03-01 22:32:07.410966,e6:f9:d3:09:da:6f,33:33:00:00:00:02,9
2023-03-01 22:32:07.418887,4e:c8:f5:a8:9f:81,33:33:00:00:00:02,9
2023-03-01 22:32:07.427603,e6:f9:d3:09:da:6f,33:33:00:00:00:02,9
2023-03-01 22:32:07.435442,4e:c8:f5:a8:9f:81,33:33:00:00:00:02,9
2023-03-01 22:32:07.443174,e6:f9:d3:09:da:6f,33:33:00:00:00:02,9
2023-03-01 22:32:07.450792,e6:f9:d3:09:da:6f,33:33:00:00:00:02,9
2023-03-01 22:32:07.458752,4e:c8:f5:a8:9f:81,33:33:00:00:00:02,9
2023-03-01 22:32:07.465237,e6:f9:d3:09:da:6f,33:33:00:00:00:02,9
2023-03-01 22:32:07.471270,4e:c8:f5:a8:9f:81,33:33:00:00:00:02,9
2023-03-01 22:32:07.478157,e6:f9:d3:09:da:6f,33:33:00:00:00:02,9
2023-03-01 22:32:07.484314,4e:c8:f5:a8:9f:81,33:33:00:00:00:02,9
2023-03-01 22:32:07.490130,4e:c8:f5:a8:9f:81,33:33:00:00:00:02,9
2023-03-01 22:32:07.499469,e6:f9:d3:09:da:6f,33:33:00:00:00:02,9
2023-03-01 22:32:27.280751,16:a7:5d:b4:59:13,33:33:00:00:00:fb,6
2023-03-01 22:32:27.292082,96:13:13:2d:ca:c3,33:33:00:00:00:fb,4
2023-03-01 22:32:27.304989,a2:c2:b7:62:c9:66,33:33:00:00:00:fb,1
2023-03-01 22:32:27.320032,16:a7:5d:b4:59:13,33:33:00:00:00:fb,9
2023-03-01 22:32:27.335955,96:13:13:2d:ca:c3,33:33:00:00:00:fb,9
2023-03-01 22:32:27.347823,a2:c2:b7:62:c9:66,33:33:00:00:00:fb,9
2023-03-01 22:32:27.365873,16:a7:5d:b4:59:13,33:33:00:00:00:fb,9
2023-03-01 22:32:27.377093,96:13:13:2d:ca:c3,33:33:00:00:00:fb,9
2023-03-01 22:32:27.399522,9a:74:44:ba:55:71,33:33:00:00:00:fb,9
2023-03-01 22:32:27.411501,16:a7:5d:b4:59:13,33:33:00:00:00:fb,9
2023-03-01 22:32:27.424199,96:13:13:2d:ca:c3,33:33:00:00:00:fb,9
2023-03-01 22:32:27.435378,a2:c2:b7:62:c9:66,33:33:00:00:00:fb,9
2023-03-01 22:32:27.448699,16:a7:5d:b4:59:13,33:33:00:00:00:fb,9
2023-03-01 22:32:27.461353,96:13:13:2d:ca:c3,33:33:00:00:00:fb,9
2023-03-01 22:32:27.474299,a2:c2:b7:62:c9:66,33:33:00:00:00:fb,9
2023-03-01 22:32:27.489362,06:a3:8a:75:f5:8c,33:33:00:00:00:fb,9
2023-03-01 22:32:27.499878,16:a7:5d:b4:59:13,33:33:00:00:00:fb,9
2023-03-01 22:32:27.512115,a2:c2:b7:62:c9:66,33:33:00:00:00:fb,9
2023-03-01 22:32:27.523317,be:99:d3:c9:f3:a6,33:33:00:00:00:fb,9
2023-03-01 22:32:27.534882,16:a7:5d:b4:59:13,33:33:00:00:00:fb,9
2023-03-01 22:32:27.544415,96:13:13:2d:ca:c3,33:33:00:00:00:fb,9
2023-03-01 22:32:27.555389,a2:c2:b7:62:c9:66,33:33:00:00:00:fb,9
2023-03-01 22:32:27.565550,96:13:13:2d:ca:c3,33:33:00:00:00:fb,9
2023-03-01 22:32:27.578860,a2:c2:b7:62:c9:66,33:33:00:00:00:fb,9
2023-03-01 22:32:27.590411,16:a7:5d:b4:59:13,33:33:00:00:00:fb,9
2023-03-01 22:32:27.600629,96:13:13:2d:ca:c3,33:33:00:00:00:fb,9
2023-03-01 22:32:27.611364,a2:c2:b7:62:c9:66,33:33:00:00:00:fb,9
2023-03-01 22:32:27.624571,d6:0b:6d:b0:86:c1,33:33:00:00:00:fb,3
2023-03-01 22:32:27.634655,b6:f6:8c:9e:65:23,33:33:00:00:00:fb,7
2023-03-01 22:32:27.644658,62:d2:b3:03:7b:71,33:33:00:00:00:fb,8
2023-03-01 22:32:27.659104,be:dc:90:60:d8:2c,33:33:00:00:00:fb,2
2023-03-01 22:32:27.672566,3a:27:6f:89:c5:67,33:33:00:00:00:fb,9
2023-03-01 22:32:27.696695,b6:f6:8c:9e:65:23,33:33:00:00:00:fb,9
2023-03-01 22:32:27.709472,62:d2:b3:03:7b:71,33:33:00:00:00:fb,9
2023-03-01 22:32:27.724591,be:dc:90:60:d8:2c,33:33:00:00:00:fb,9
2023-03-01 22:32:27.737485,d6:0b:6d:b0:86:c1,33:33:00:00:00:fb,9
2023-03-01 22:32:27.749387,b6:f6:8c:9e:65:23,33:33:00:00:00:fb,9
2023-03-01 22:32:27.760990,62:d2:b3:03:7b:71,33:33:00:00:00:fb,9
2023-03-01 22:32:27.772640,be:dc:90:60:d8:2c,33:33:00:00:00:fb,9
2023-03-01 22:32:27.785031,d6:0b:6d:b0:86:c1,33:33:00:00:00:fb,9
2023-03-01 22:32:27.798003,b6:f6:8c:9e:65:23,33:33:00:00:00:fb,9
2023-03-01 22:32:27.806443,62:d2:b3:03:7b:71,33:33:00:00:00:fb,9
2023-03-01 22:32:27.821424,be:dc:90:60:d8:2c,33:33:00:00:00:fb,9
2023-03-01 22:32:27.835436,d6:0b:6d:b0:86:c1,33:33:00:00:00:fb,9
2023-03-01 22:32:27.847102,b6:f6:8c:9e:65:23,33:33:00:00:00:fb,9
2023-03-01 22:32:27.859922,62:d2:b3:03:7b:71,33:33:00:00:00:fb,9
2023-03-01 22:32:27.871215,be:dc:90:60:d8:2c,33:33:00:00:00:fb,9
2023-03-01 22:32:27.883398,d6:0b:6d:b0:86:c1,33:33:00:00:00:fb,9
2023-03-01 22:32:27.894957,62:d2:b3:03:7b:71,33:33:00:00:00:fb,9
2023-03-01 22:32:27.905391,be:dc:90:60:d8:2c,33:33:00:00:00:fb,9
2023-03-01 22:32:27.918268,d6:0b:6d:b0:86:c1,33:33:00:00:00:fb,9
2023-03-01 22:32:27.929636,b6:f6:8c:9e:65:23,33:33:00:00:00:fb,9
2023-03-01 22:32:27.940790,62:d2:b3:03:7b:71,33:33:00:00:00:fb,9
2023-03-01 22:32:27.952049,d6:0b:6d:b0:86:c1,33:33:00:00:00:fb,9
2023-03-01 22:32:27.963927,b6:f6:8c:9e:65:23,33:33:00:00:00:fb,9
2023-03-01 22:32:27.975007,be:dc:90:60:d8:2c,33:33:00:00:00:fb,9
2023-03-01 22:32:27.985283,d6:0b:6d:b0:86:c1,33:33:00:00:00:fb,9
2023-03-01 22:32:27.995530,b6:f6:8c:9e:65:23,33:33:00:00:00:fb,9
2023-03-01 22:32:28.007560,62:d2:b3:03:7b:71,33:33:00:00:00:fb,9
2023-03-01 22:32:28.020226,be:dc:90:60:d8:2c,33:33:00:00:00:fb,9
2023-03-01 22:32:28.034440,06:b1:16:21:1b:ea,33:33:00:00:00:fb,9
2023-03-01 22:32:28.046743,f6:ed:88:dc:81:e0,33:33:00:00:00:fb,5
2023-03-01 22:32:28.058355,3e:52:cd:ef:09:9d,33:33:00:00:00:fb,9
2023-03-01 22:32:28.069149,6a:67:a4:e3:3b:35,33:33:00:00:00:fb,9
2023-03-01 22:32:28.087204,f6:ed:88:dc:81:e0,33:33:00:00:00:fb,9
2023-03-01 22:32:28.099109,f6:ed:88:dc:81:e0,33:33:00:00:00:fb,9
2023-03-01 22:32:28.110439,f6:ed:88:dc:81:e0,33:33:00:00:00:fb,9
2023-03-01 22:32:28.122331,f6:ed:88:dc:81:e0,33:33:00:00:00:fb,9
2023-03-01 22:32:28.133504,f6:ed:88:dc:81:e0,33:33:00:00:00:fb,9
2023-03-01 22:32:28.146214,f6:ed:88:dc:81:e0,33:33:00:00:00:fb,9
2023-03-01 22:32:28.158179,f6:ed:88:dc:81:e0,33:33:00:00:00:fb,9
2023-03-01 22:32:28.169842,52:c7:5c:ab:d4:3c,33:33:00:00:00:fb,9
2023-03-01 22:32:40.058697,16:ee:5e:08:e9:ab,33:33:00:00:00:02,2
2023-03-01 22:32:40.104683,16:ee:5e:08:e9:ab,33:33:00:00:00:02,7
2023-03-01 22:32:40.126147,16:ee:5e:08:e9:ab,33:33:00:00:00:02,9
2023-03-01 22:32:40.139061,16:ee:5e:08:e9:ab,33:33:00:00:00:02,9
2023-03-01 22:32:40.153301,16:ee:5e:08:e9:ab,33:33:00:00:00:02,9
2023-03-01 22:32:40.165120,16:ee:5e:08:e9:ab,33:33:00:00:00:02,9
2023-03-01 22:32:40.173513,16:ee:5e:08:e9:ab,33:33:00:00:00:02,9
2023-03-01 22:32:40.183297,16:ee:5e:08:e9:ab,33:33:00:00:00:02,9
2023-03-01 22:32:40.192101,16:ee:5e:08:e9:ab,33:33:00:00:00:02,9
2023-03-01 22:32:56.439149,62:aa:1a:86:e4:c3,33:33:00:00:00:02,7
2023-03-01 22:32:56.448376,62:aa:1a:86:e4:c3,33:33:00:00:00:02,6
2023-03-01 22:32:56.466307,62:aa:1a:86:e4:c3,33:33:00:00:00:02,9
2023-03-01 22:32:56.486697,62:aa:1a:86:e4:c3,33:33:00:00:00:02,9
2023-03-01 22:32:56.499030,62:aa:1a:86:e4:c3,33:33:00:00:00:02,9
2023-03-01 22:32:56.508442,62:aa:1a:86:e4:c3,33:33:00:00:00:02,9
2023-03-01 22:32:56.521078,62:aa:1a:86:e4:c3,33:33:00:00:00:02,9
2023-03-01 22:32:56.530965,62:aa:1a:86:e4:c3,33:33:00:00:00:02,9
2023-03-01 22:32:56.542751,62:aa:1a:86:e4:c3,33:33:00:00:00:02,9
2023-03-01 22:33:12.824402,06:a3:8a:75:f5:8c,33:33:00:00:00:02,9
2023-03-01 22:33:12.841295,b6:d4:0a:7d:9e:a4,33:33:00:00:00:02,5
2023-03-01 22:33:12.851876,8a:b0:f0:de:1a:fd,33:33:00:00:00:02,4
2023-03-01 22:33:12.867551,16:46:36:0c:e4:54,33:33:00:00:00:02,4
2023-03-01 22:33:12.878014,ca:9e:15:dd:18:8b,33:33:00:00:00:02,6
2023-03-01 22:33:12.894327,b6:d4:0a:7d:9e:a4,33:33:00:00:00:02,5
2023-03-01 22:33:12.906700,8a:b0:f0:de:1a:fd,33:33:00:00:00:02,5
2023-03-01 22:33:12.918074,16:46:36:0c:e4:54,33:33:00:00:00:02,6
2023-03-01 22:33:12.930381,ca:9e:15:dd:18:8b,33:33:00:00:00:02,7
2023-03-01 22:33:12.943484,b6:d4:0a:7d:9e:a4,33:33:00:00:00:02,9
2023-03-01 22:33:12.961406,8a:b0:f0:de:1a:fd,33:33:00:00:00:02,9
2023-03-01 22:33:12.972560,16:46:36:0c:e4:54,33:33:00:00:00:02,9
2023-03-01 22:33:12.983992,ca:9e:15:dd:18:8b,33:33:00:00:00:02,9
2023-03-01 22:33:12.995906,b6:d4:0a:7d:9e:a4,33:33:00:00:00:02,9
2023-03-01 22:33:13.006995,8a:b0:f0:de:1a:fd,33:33:00:00:00:02,9
2023-03-01 22:33:13.017182,16:46:36:0c:e4:54,33:33:00:00:00:02,9
2023-03-01 22:33:13.026620,ca:9e:15:dd:18:8b,33:33:00:00:00:02,9
2023-03-01 22:33:13.042239,b6:d4:0a:7d:9e:a4,33:33:00:00:00:02,9
2023-03-01 22:33:13.054722,8a:b0:f0:de:1a:fd,33:33:00:00:00:02,9
2023-03-01 22:33:13.064603,ca:9e:15:dd:18:8b,33:33:00:00:00:02,9
2023-03-01 22:33:13.074718,b6:d4:0a:7d:9e:a4,33:33:00:00:00:02,9
2023-03-01 22:33:13.086158,8a:b0:f0:de:1a:fd,33:33:00:00:00:02,9
2023-03-01 22:33:13.098526,16:46:36:0c:e4:54,33:33:00:00:00:02,9
2023-03-01 22:33:13.109597,ca:9e:15:dd:18:8b,33:33:00:00:00:02,9
2023-03-01 22:33:13.120525,b6:d4:0a:7d:9e:a4,33:33:00:00:00:02,9
2023-03-01 22:33:13.131983,8a:b0:f0:de:1a:fd,33:33:00:00:00:02,9
2023-03-01 22:33:13.145555,16:46:36:0c:e4:54,33:33:00:00:00:02,9
2023-03-01 22:33:13.157923,ca:9e:15:dd:18:8b,33:33:00:00:00:02,9
2023-03-01 22:33:13.168868,16:46:36:0c:e4:54,33:33:00:00:00:02,9
2023-03-01 22:33:13.179995,ca:9e:15:dd:18:8b,33:33:00:00:00:02,9
2023-03-01 22:33:13.191318,b6:d4:0a:7d:9e:a4,33:33:00:00:00:02,9
2023-03-01 22:33:13.203967,8a:b0:f0:de:1a:fd,33:33:00:00:00:02,9
2023-03-01 22:33:13.216567,16:46:36:0c:e4:54,33:33:00:00:00:02,9
2023-03-01 22:33:13.229385,ca:9e:15:dd:18:8b,33:33:00:00:00:02,9
2023-03-01 22:33:13.241057,b6:d4:0a:7d:9e:a4,33:33:00:00:00:02,9
2023-03-01 22:33:13.254301,8a:b0:f0:de:1a:fd,33:33:00:00:00:02,9
2023-03-01 22:33:13.265395,16:46:36:0c:e4:54,33:33:00:00:00:02,9
2023-03-01 22:33:29.207227,36:c7:46:6d:c2:07,33:33:00:00:00:02,1
2023-03-01 22:33:29.218650,36:c7:46:6d:c2:07,33:33:00:00:00:02,5
2023-03-01 22:33:29.237108,36:c7:46:6d:c2:07,33:33:00:00:00:02,9
2023-03-01 22:33:29.252791,36:c7:46:6d:c2:07,33:33:00:00:00:02,9
2023-03-01 22:33:29.267665,36:c7:46:6d:c2:07,33:33:00:00:00:02,9
2023-03-01 22:33:29.282017,36:c7:46:6d:c2:07,33:33:00:00:00:02,9
2023-03-01 22:33:29.294247,36:c7:46:6d:c2:07,33:33:00:00:00:02,9
2023-03-01 22:33:29.307453,36:c7:46:6d:c2:07,33:33:00:00:00:02,9
2023-03-01 22:33:29.320139,36:c7:46:6d:c2:07,33:33:00:00:00:02,9
2023-03-01 22:33:45.593174,0e:3a:2c:97:66:c6,33:33:00:00:00:02,7
2023-03-01 22:33:45.616538,5a:77:bb:bb:c0:72,33:33:00:00:00:02,3
2023-03-01 22:33:45.634320,86:48:2b:b0:cc:08,33:33:00:00:00:02,8
2023-03-01 22:33:45.646691,0e:3a:2c:97:66:c6,33:33:00:00:00:02,8
2023-03-01 22:33:45.668275,5a:77:bb:bb:c0:72,33:33:00:00:00:02,7
2023-03-01 22:33:45.688077,86:48:2b:b0:cc:08,33:33:00:00:00:02,2
2023-03-01 22:33:45.705625,0e:3a:2c:97:66:c6,33:33:00:00:00:02,9
2023-03-01 22:33:45.722954,5a:77:bb:bb:c0:72,33:33:00:00:00:02,9
2023-03-01 22:33:45.736212,0e:3a:2c:97:66:c6,33:33:00:00:00:02,9
2023-03-01 22:33:45.753216,5a:77:bb:bb:c0:72,33:33:00:00:00:02,9
2023-03-01 22:33:45.770431,0e:3a:2c:97:66:c6,33:33:00:00:00:02,9
2023-03-01 22:33:45.784231,5a:77:bb:bb:c0:72,33:33:00:00:00:02,9
2023-03-01 22:33:45.800265,5a:77:bb:bb:c0:72,33:33:00:00:00:02,9
2023-03-01 22:33:45.813043,0e:3a:2c:97:66:c6,33:33:00:00:00:02,9
2023-03-01 22:33:45.826903,0e:3a:2c:97:66:c6,33:33:00:00:00:02,9
2023-03-01 22:33:45.840909,5a:77:bb:bb:c0:72,33:33:00:00:00:02,9
2023-03-01 22:33:45.856331,0e:3a:2c:97:66:c6,33:33:00:00:00:02,9
2023-03-01 22:33:45.868870,5a:77:bb:bb:c0:72,33:33:00:00:00:02,9
2023-03-01 22:33:45.881503,0e:3a:2c:97:66:c6,33:33:00:00:00:02,9
2023-03-01 22:33:45.893481,5a:77:bb:bb:c0:72,33:33:00:00:00:02,9
2023-03-01 22:33:45.909139,86:48:2b:b0:cc:08,33:33:00:00:00:02,9
2023-03-01 22:33:45.921296,86:48:2b:b0:cc:08,33:33:00:00:00:02,9
2023-03-01 22:33:45.933210,86:48:2b:b0:cc:08,33:33:00:00:00:02,9
2023-03-01 22:33:45.945174,86:48:2b:b0:cc:08,33:33:00:00:00:02,9
2023-03-01 22:33:45.957810,86:48:2b:b0:cc:08,33:33:00:00:00:02,9
2023-03-01 22:33:45.970563,86:48:2b:b0:cc:08,33:33:00:00:00:02,9
2023-03-01 22:33:45.983023,86:48:2b:b0:cc:08,33:33:00:00:00:02,9
2023-03-01 22:34:01.979359,52:c7:5c:ab:d4:3c,33:33:00:00:00:02,9
2023-03-01 22:35:23.897135,16:a7:5d:b4:59:13,33:33:00:00:00:02,6
2023-03-01 22:35:23.917827,da:e3:e5:e9:96:cb,33:33:00:00:00:02,1
2023-03-01 22:35:23.939459,9e:8e:9e:09:71:b5,33:33:00:00:00:02,5
2023-03-01 22:35:23.950989,26:3b:11:2d:e9:a4,33:33:00:00:00:02,8
2023-03-01 22:35:23.969218,de:fd:03:ea:5f:a3,33:33:00:00:00:02,8
2023-03-01 22:35:23.982016,16:80:c3:a5:27:92,33:33:00:00:00:02,3
2023-03-01 22:35:23.995432,1e:f2:b3:63:34:98,33:33:00:00:00:02,6
2023-03-01 22:35:24.009120,ce:71:98:dd:88:15,33:33:00:00:00:02,7
2023-03-01 22:35:24.017490,be:a0:61:17:17:d4,33:33:00:00:00:02,3
2023-03-01 22:35:24.028341,8a:44:3b:15:06:1b,33:33:00:00:00:02,1
2023-03-01 22:35:24.040504,96:13:13:2d:ca:c3,33:33:00:00:00:02,4
2023-03-01 22:35:24.052737,6a:67:a4:e3:3b:35,33:33:00:00:00:02,9
2023-03-01 22:35:24.066826,16:4e:93:77:b0:f9,33:33:00:00:00:02,8
2023-03-01 22:35:24.078349,aa:0e:e5:54:eb:60,33:33:00:00:00:02,3
2023-03-01 22:35:24.092668,2a:bc:fd:9d:d4:8a,33:33:00:00:00:02,6
2023-03-01 22:35:24.105411,e6:7c:c2:59:61:55,33:33:00:00:00:02,5
2023-03-01 22:35:24.116875,f2:a8:ef:33:ff:e5,33:33:00:00:00:02,8
2023-03-01 22:35:24.133296,16:a7:5d:b4:59:13,33:33:00:00:00:02,9
2023-03-01 22:35:24.144070,16:a7:5d:b4:59:13,33:33:00:00:00:02,9
2023-03-01 22:35:24.155957,16:a7:5d:b4:59:13,33:33:00:00:00:02,9
2023-03-01 22:35:24.167789,16:a7:5d:b4:59:13,33:33:00:00:00:02,9
2023-03-01 22:35:24.179223,16:a7:5d:b4:59:13,33:33:00:00:00:02,9
2023-03-01 22:35:24.191436,16:a7:5d:b4:59:13,33:33:00:00:00:02,9
2023-03-01 22:35:24.198952,16:a7:5d:b4:59:13,33:33:00:00:00:02,9
2023-03-01 22:35:24.210684,da:e3:e5:e9:96:cb,33:33:00:00:00:02,2
2023-03-01 22:35:24.224432,9e:8e:9e:09:71:b5,33:33:00:00:00:02,2
2023-03-01 22:35:24.237019,26:3b:11:2d:e9:a4,33:33:00:00:00:02,5
2023-03-01 22:35:24.260749,96:13:13:2d:ca:c3,33:33:00:00:00:02,9
2023-03-01 22:35:24.275025,96:13:13:2d:ca:c3,33:33:00:00:00:02,9
2023-03-01 22:35:24.287428,96:13:13:2d:ca:c3,33:33:00:00:00:02,9
2023-03-01 22:35:24.300412,96:13:13:2d:ca:c3,33:33:00:00:00:02,9
2023-03-01 22:35:24.314148,96:13:13:2d:ca:c3,33:33:00:00:00:02,9
2023-03-01 22:35:24.323895,96:13:13:2d:ca:c3,33:33:00:00:00:02,9
2023-03-01 22:35:24.334664,96:13:13:2d:ca:c3,33:33:00:00:00:02,9
2023-03-01 22:35:24.348184,de:fd:03:ea:5f:a3,33:33:00:00:00:02,3
2023-03-01 22:35:24.356984,16:80:c3:a5:27:92,33:33:00:00:00:02,3
2023-03-01 22:35:24.365877,1e:f2:b3:63:34:98,33:33:00:00:00:02,3
2023-03-01 22:35:24.377483,ce:71:98:dd:88:15,33:33:00:00:00:02,3
2023-03-01 22:35:24.389180,be:a0:61:17:17:d4,33:33:00:00:00:02,4
2023-03-01 22:35:24.402690,16:4e:93:77:b0:f9,33:33:00:00:00:02,7
2023-03-01 22:35:24.415433,8a:44:3b:15:06:1b,33:33:00:00:00:02,1
2023-03-01 22:35:24.426277,f2:a8:ef:33:ff:e5,33:33:00:00:00:02,8
2023-03-01 22:35:24.438744,aa:0e:e5:54:eb:60,33:33:00:00:00:02,6
2023-03-01 22:35:24.450524,2a:bc:fd:9d:d4:8a,33:33:00:00:00:02,6
2023-03-01 22:35:24.464167,e6:7c:c2:59:61:55,33:33:00:00:00:02,6
2023-03-01 22:35:24.483439,da:e3:e5:e9:96:cb,33:33:00:00:00:02,9
2023-03-01 22:35:24.492826,9e:8e:9e:09:71:b5,33:33:00:00:00:02,9
2023-03-01 22:35:24.505857,da:e3:e5:e9:96:cb,33:33:00:00:00:02,9
2023-03-01 22:35:24.515364,9e:8e:9e:09:71:b5,33:33:00:00:00:02,9
2023-03-01 22:35:24.527025,26:3b:11:2d:e9:a4,33:33:00:00:00:02,9
2023-03-01 22:35:24.538565,26:3b:11:2d:e9:a4,33:33:00:00:00:02,9
2023-03-01 22:35:24.549640,da:e3:e5:e9:96:cb,33:33:00:00:00:02,9
2023-03-01 22:35:24.563095,9e:8e:9e:09:71:b5,33:33:00:00:00:02,9
2023-03-01 22:35:24.575203,26:3b:11:2d:e9:a4,33:33:00:00:00:02,9
2023-03-01 22:35:24.584491,da:e3:e5:e9:96:cb,33:33:00:00:00:02,9
